Year	Mo	Da	Ho	Lat	Lon	H	Mw	MwUnc	McModel2
1986	8	29	15	46.327	12.492	7	4.10	0.27	1
1986	9	8	22	39.446	15.626	256.2	4.26	0.32	0
1986	9	19	12	39.207	15.852	134	4.93	0.33	1
1986	9	27	18	38.736	15.277	10	5.25	0.33	1
1986	10	1	19	44.277	10.125	5	4.46	0.10	1
1986	10	5	11	37.741	14.878	10.5	3.27	0.32	0
1986	10	13	5	42.924	13.186	5.4	4.46	0.09	1
1986	10	20	12	43.212	13.912	26	4.07	0.18	1
1986	10	29	23	37.806	15.051	9.5	3.90	0.35	1
1986	11	3	6	37.72	15.108	15.9	3.40	0.33	0
1986	11	27	15	36.458	13.612	10	4.26	0.32	0
1986	11	30	3	38.571	14.941	248	4.79	0.28	1
1986	12	4	12	37.642	15.167	0	2.91	0.30	0
1986	12	6	17	44.947	11.444	23.5	4.43	0.08	1
1986	12	16	6	45.08	14.82	6	4.47	0.10	1
1986	12	18	11	45.18	14.81	0	4.40	0.46	1
1987	1	22	5	43.541	10.188	5.8	4.15	0.14	1
1987	1	28	5	40.835	15.554	5.6	4.54	0.10	1
1987	1	29	8	38.746	14.826	311.8	4.07	0.41	1
1987	1	29	13	36.392	12.746	33	4.08	0.18	0
1987	2	2	16	37.747	14.711	13.5	4.44	0.14	1
1987	2	10	21	44.246	10.187	6.6	4.09	0.11	1
1987	4	4	17	38.935	15.688	221.9	4.26	0.25	0
1987	4	11	2	41.655	12.693	16.8	4.35	0.14	1
1987	4	24	2	44.812	10.691	0.1	4.64	0.12	1
1987	5	2	20	44.81	10.694	0.1	4.71	0.10	1
1987	5	6	18	37.648	14.923	0	3.10	0.31	0
1987	5	8	11	44.861	11.157	23.6	4.44	0.19	1
1987	5	24	10	45.726	10.668	0.1	4.63	0.17	1
1987	5	24	13	39.437	14.977	312.5	4.16	0.21	0
1987	6	6	22	37.706	14.195	15.7	4.03	0.22	1
1987	6	29	13	42.698	15.311	10	4.16	0.42	0
1987	7	3	10	43.198	13.902	2.7	5.06	0.10	1
1987	7	3	10	45.409	7.567	17.8	4.08	0.16	1
1987	7	3	11	43.22	13.82	17.7	4.02	0.21	1
1987	7	3	17	43.191	13.88	1.8	4.34	0.17	1
1987	7	5	13	43.758	12.208	15.4	4.44	0.10	1
1987	7	5	23	43.193	13.838	4.4	4.22	0.21	1
1987	7	8	4	43.779	12.245	4.3	3.70	0.17	0
1987	7	10	8	46.002	10.93	0.1	4.11	0.17	1
1987	7	11	1	44.771	11.306	16.8	4.20	0.17	1
1987	7	21	15	45.098	8.731	10	4.82	0.33	1
1987	8	13	7	37.752	15.006	0	4.75	0.10	1
1987	9	1	0	40.687	15.556	7.4	4.05	0.23	1
1987	9	4	16	43.187	13.849	7.6	4.66	0.10	1
1987	9	10	13	43.253	13.879	7.5	4.38	0.15	1
1987	9	22	4	43.244	13.86	0.1	4.13	0.21	1
1987	10	27	18	39.639	15.622	267.8	4.68	0.23	1
1987	12	15	7	39.05	15.564	250.5	4.68	0.21	1
1988	1	8	13	40.011	15.94	5.2	4.70	0.10	1
1988	1	12	23	40.308	15.461	15.2	4.52	0.12	1
1988	2	1	11	46.359	13.09	5.1	4.13	0.12	1
1988	2	1	14	46.348	13.076	5.1	4.62	0.08	1
1988	2	4	19	46.354	13.095	7	4.33	0.17	1
1988	2	8	11	44.098	10.426	8.4	4.34	0.09	1
1988	2	8	13	44.195	10.555	18.6	4.28	0.15	1
1988	3	8	19	39.778	15.377	284.5	4.46	0.20	1
1988	3	10	19	41.751	12.67	0	3.30	0.19	0
1988	3	15	12	44.838	10.724	0.1	4.57	0.09	1
1988	3	28	7	42.382	16.571	10	4.04	0.21	0
1988	3	30	11	38.406	14.764	26.3	4.35	0.13	1
1988	4	1	23	37.713	15.122	0	3.10	0.31	0
1988	4	9	10	42.476	11.674	13.1	2.82	0.19	0
1988	4	13	21	39.682	16.879	2.7	4.86	0.07	1
1988	4	26	0	42.366	16.608	7.9	5.36	0.10	1
1988	4	26	1	41.391	18.163	10	4.17	0.33	0
1988	4	26	1	42.35	16.541	8.4	4.17	0.21	0
1988	4	26	2	42.328	16.514	10	4.28	0.33	0
1988	4	26	19	42.327	16.607	10	4.42	0.10	0
1988	4	27	17	42.344	16.562	10	4.16	0.16	0
1988	4	30	6	41.772	12.612	9.9	3.55	0.17	0
1988	6	12	2	35.997	13.07	6	4.24	0.21	0
1988	6	12	20	46.404	12.598	6.2	4.16	0.20	1
1988	6	19	1	37.838	15.095	0	3.50	0.33	0
1988	8	4	3	39.36	14.213	389.7	4.26	0.27	0
1988	8	7	9	42.524	11.748	0.1	3.46	0.19	0
1988	8	16	7	44.475	9.854	10	4.08	0.21	1
1988	8	24	23	42.024	15.505	0.1	4.11	0.21	1
1988	10	28	18	37.807	15.079	-1.3	3.62	0.34	0
1988	11	21	2	37.604	15.08	21.3	2.80	0.30	0
1988	12	19	2	37.695	15.106	-1.5	3.38	0.32	0
1989	1	3	16	35.596	11.605	10	5.09	0.10	1
1989	1	6	5	35.595	11.662	10	5.13	0.10	1
1989	1	9	10	35.646	11.616	13	4.95	0.14	1
1989	1	29	7	37.705	15.165	11.3	3.40	0.33	0
1989	2	13	0	44.82	14.75	0	4.19	0.21	1
1989	2	16	19	37.719	15.149	0	2.92	0.30	0
1989	3	1	5	35.591	11.699	17	4.36	0.33	0
1989	3	11	21	41.762	15.642	0	4.34	0.13	1
1989	3	27	6	38.875	16.467	13	3.45	0.18	0
1989	4	23	23	41.716	12.702	9.6	3.64	0.18	0
1989	5	29	11	40.542	15.733	7.7	4.34	0.11	1
1989	6	28	21	37.693	15.101	0	2.80	0.30	0
1989	7	3	14	40.53	12.794	10	4.22	0.21	0
1989	7	9	3	43.67	12.209	4.1	4.09	0.14	1
1989	7	27	15	37.725	15.117	0	3.15	0.31	0
1989	8	22	14	42.011	15.485	7.9	4.08	0.21	1
1989	8	22	14	37.311	9.568	10	4.06	0.33	0
1989	9	11	2	43.118	13.311	9.9	4.04	0.12	1
1989	9	13	21	45.882	11.264	9	4.85	0.10	1
1989	9	13	21	44.856	8.673	10	4.55	0.24	1
1989	9	14	18	42.286	13.616	3.5	3.47	0.19	0
1989	10	3	9	44.461	10.058	16.8	4.04	0.12	1
1989	10	5	11	42.077	15.576	0.1	4.31	0.19	1
1989	10	6	17	42.118	15.681	0.1	4.61	0.19	1
1989	10	19	23	41.705	12.715	9.9	4.23	0.13	1
1989	10	23	21	41.714	12.608	9.9	4.32	0.12	1
1989	11	17	0	47.39	11.85	0	4.37	0.21	1
1989	11	19	3	42.859	12.978	0.6	4.13	0.16	1
1989	11	21	18	38.107	15.792	13.9	4.19	0.14	1
1989	12	19	14	41.656	12.708	9	3.90	0.14	1
1989	12	22	6	42.991	12.706	18.4	4.44	0.10	1
1989	12	26	19	43.509	7.541	24.4	4.46	0.21	1
1990	1	11	5	44.96	14.96	0	4.16	0.46	1
1990	1	24	3	39.113	16.773	23.9	3.26	0.18	0
1990	1	24	4	39.129	16.96	14.6	4.43	0.10	1
1990	1	24	16	39.165	16.787	19.8	4.01	0.14	1
1990	1	24	16	38.811	17.032	3.8	3.47	0.23	0
1990	2	1	6	42.14	15.649	0.1	4.43	0.10	1
1990	2	11	7	44.918	7.558	0	4.69	0.08	1
1990	2	13	9	42.195	15.575	10	4.20	0.17	1
1990	2	15	4	38.698	15.242	256.8	4.57	0.22	1
1990	2	18	20	42.171	16.457	10	4.24	0.10	1
1990	3	14	1	45.84	14.71	0	4.63	0.46	1
1990	3	28	5	38.187	14.983	21.8	4.39	0.10	1
1990	4	15	7	43.574	7.755	14.3	4.11	0.17	1
1990	4	16	19	41.614	14.224	9.1	3.78	0.17	0
1990	4	22	9	41.214	14.752	0	3.98	0.16	1
1990	4	22	16	41.172	14.822	0.1	3.63	0.18	0
1990	5	5	7	40.731	15.855	4.8	4.68	0.20	1
1990	5	5	7	40.738	15.741	10	5.77	0.10	1
1990	5	5	7	40.658	15.88	0.1	4.81	0.10	1
1990	5	5	8	40.646	15.886	0.1	4.04	0.21	1
1990	5	5	19	40.649	15.835	1.5	4.08	0.21	1
1990	5	8	22	43.576	12.18	3.7	3.77	0.13	0
1990	5	8	22	43.637	12.145	6.8	3.24	0.19	0
1990	6	19	2	42.036	12.948	11.2	3.82	0.16	0
1990	6	24	5	43.186	10.815	0.5	3.56	0.19	0
1990	8	1	20	38.815	14.768	292.8	4.16	0.24	0
1990	8	14	22	35.651	11.478	18.2	3.71	0.27	0
1990	8	26	13	40.465	15.728	0.1	4.03	0.14	1
1990	8	28	19	40.727	15.927	7.4	4.21	0.16	1
1990	8	30	14	41.081	14.753	0	3.20	0.18	0
1990	9	12	2	42.735	12.688	14.1	4.12	0.14	1
1990	10	29	8	36.236	14.68	23.9	4.79	0.10	1
1990	11	11	22	46.14	14.05	0	4.59	0.16	1
1990	11	29	8	39.96	15.767	278.3	4.26	0.32	1
1990	12	13	0	37.306	15.429	10	5.61	0.10	1
1990	12	14	3	39.354	15.351	274.9	5.30	0.10	1
1990	12	16	13	37.265	15.471	23.2	4.38	0.16	1
1990	12	29	19	36.037	11.08	10	4.79	0.21	1
1991	1	7	11	37.993	14.092	2.9	3.79	0.23	0
1991	1	14	7	43.781	11.853	0.1	4.26	0.11	1
1991	2	11	15	44.88	6.77	6	4.33	0.10	1
1991	2	26	7	40.195	13.826	399.6	5.29	0.10	1
1991	3	30	3	39.399	16.356	8.4	4.01	0.11	1
1991	4	7	13	37.863	14.537	11.6	4.26	0.21	1
1991	4	18	19	40.415	16.804	0.1	4.13	0.16	1
1991	4	24	13	39.26	16.722	0.6	4.04	0.12	1
1991	5	5	6	42.241	13.66	8.4	3.86	0.17	1
1991	5	5	17	40.203	15.95	5.7	4.00	0.13	1
1991	5	9	8	39.429	16.587	8.8	3.54	0.16	0
1991	5	26	12	40.689	15.821	0.1	5.08	0.10	1
1991	6	6	6	40.629	15.788	9.9	3.37	0.18	0
1991	6	11	8	46.264	12.894	14	4.14	0.12	1
1991	6	15	20	38.799	17.098	18.7	4.20	0.14	1
1991	6	20	11	40.791	15.466	0.4	3.71	0.18	0
1991	6	27	8	41.532	14.295	3.2	3.31	0.14	0
1991	8	8	22	35.646	11.638	22	4.79	0.12	1
1991	9	7	5	37.96	15.51	9.2	4.02	0.17	1
1991	9	25	6	37.982	16.014	13	3.30	0.18	0
1991	9	25	14	37.973	16.026	11.8	3.92	0.13	1
1991	10	3	2	38.885	15.111	12.7	4.04	0.21	0
1991	10	5	5	46.243	13.309	19.5	4.51	0.09	1
1991	10	5	14	46.263	13.308	10.9	3.48	0.14	0
1991	10	31	9	44.939	9.997	9.9	4.33	0.10	1
1991	11	12	21	42.932	13.421	4.7	3.54	0.16	0
1991	11	20	1	46.731	9.527	0	4.70	0.10	1
1991	12	15	5	39.163	16.073	0.1	4.26	0.10	1
1991	12	15	20	37.743	14.974	-1.4	4.30	0.37	1
1992	2	7	23	42.624	11.952	32.4	3.76	0.16	0
1992	2	18	3	42.39	14.208	0.1	4.11	0.11	1
1992	2	18	9	42.872	12.653	0.1	3.48	0.18	0
1992	2	21	20	45.472	14.349	0	4.31	0.16	1
1992	3	15	23	41.371	13.989	0.1	3.78	0.19	0
1992	3	16	5	41.413	14.02	4.3	3.78	0.17	0
1992	4	6	13	37.851	14.517	11.7	4.73	0.10	1
1992	4	17	11	44.432	11.011	0.1	4.11	0.12	1
1992	4	25	12	38.589	14.93	240.1	5.12	0.10	1
1992	5	20	1	44.181	10.255	10.5	3.14	0.19	0
1992	6	11	0	45.88	14.98	0	4.06	0.21	1
1992	6	13	9	38.357	15.831	11.6	3.64	0.18	0
1992	6	17	0	45.191	7.49	0.2	3.35	0.17	0
1992	6	25	21	38.638	15.065	259.8	4.07	0.19	1
1992	7	2	11	40.67	15.499	0.1	3.23	0.19	0
1992	7	11	17	36.47	10.751	10	4.02	0.15	0
1992	7	16	5	42.311	14.208	1.5	4.22	0.10	1
1992	8	4	21	39.475	15.458	283.4	4.36	0.22	0
1992	8	6	4	37.35	13.178	24.9	3.94	0.17	1
1992	8	20	0	38.84	17.889	51.7	4.01	0.16	0
1992	8	25	2	42.411	13.355	13.3	4.11	0.14	1
1992	8	28	13	39.641	15.432	26.8	4.53	0.16	0
1992	9	27	11	37.809	14.588	27	4.16	0.13	1
1992	10	24	18	42.618	13.251	0.1	4.08	0.13	1
1992	11	5	13	41.702	15.778	14.2	4.34	0.13	1
1992	11	24	3	38.146	18.007	10	4.33	0.27	0
1992	12	20	21	38.376	16.059	6.6	3.82	0.15	0
1992	12	21	23	36.672	11.613	10	4.11	0.17	0
1993	1	17	10	43.614	12.21	7.9	4.26	0.14	1
1993	3	1	12	38.545	14.567	17.3	4.09	0.16	1
1993	3	15	23	44.431	7.364	10.9	4.06	0.12	1
1993	5	9	1	39.028	15.952	121.8	4.16	0.21	1
1993	6	4	21	43.121	12.763	5.3	4.39	0.09	1
1993	6	5	19	43.121	12.724	7.7	4.72	0.10	1
1993	6	14	5	37.696	15.114	0	3.50	0.33	0
1993	6	14	12	45.964	8.283	7.3	4.34	0.09	1
1993	6	26	17	38.036	14.164	5.1	4.92	0.10	1
1993	7	10	8	47.13	10.22	0	4.28	0.33	1
1993	7	17	5	44.213	8.243	9.9	3.88	0.16	1
1993	7	17	10	44.199	8.245	12.4	4.34	0.09	1
1993	8	6	7	43.291	10.944	2.3	4.03	0.12	1
1993	8	10	1	39.523	17.101	0.1	4.45	0.14	1
1993	8	16	6	40.601	15.566	2.2	3.67	0.19	0
1993	8	31	0	39.962	15.208	342.6	4.16	0.21	1
1993	9	10	16	35.055	12.336	10	5.26	0.10	1
1993	10	12	20	37.821	14.861	18.2	4.23	0.15	1
1993	11	5	2	44.194	12.205	0.1	3.99	0.23	1
1993	11	7	23	44.181	12.18	7.7	3.95	0.18	1
1993	11	9	13	44.141	12.269	1.5	3.93	0.17	1
1993	11	17	0	42.64	10.86	10	4.00	0.16	1
1993	11	27	13	38.862	14.858	292.3	4.79	0.18	1
1993	12	9	18	45.773	10.167	1	4.11	0.08	1
1993	12	29	12	39.732	15.994	279.3	4.36	0.21	1
1994	1	5	8	42.577	13.244	0.1	3.47	0.18	0
1994	1	5	13	39.163	15.177	290.5	5.82	0.10	1
1994	1	6	12	39.612	15.577	333.5	4.07	0.26	1
1994	1	7	18	40.204	17.32	30	4.03	0.16	1
1994	1	20	6	44.554	7.34	8.4	4.34	0.12	1
1994	2	9	21	42.804	11.927	0.1	3.55	0.17	0
1994	3	21	21	39.748	15.46	278.2	5.03	0.10	1
1994	3	26	0	38.913	16.775	25.8	4.25	0.12	1
1994	3	31	9	47.132	10.102	0	4.02	0.10	1
1994	4	20	21	46.338	12.538	8.9	4.12	0.10	1
1994	4	22	20	45.066	14.85	0	4.16	0.19	1
1994	5	6	19	37.651	14.189	3.4	4.36	0.09	1
1994	6	2	16	42.463	13.221	3.8	3.99	0.10	1
1994	6	2	17	42.476	13.226	0.1	4.21	0.13	1
1994	7	23	20	38.172	15.168	5	4.71	0.33	1
1994	8	5	22	41.959	13.331	3.2	4.15	0.11	1
1994	8	7	6	41.993	13.347	9.9	4.25	0.10	1
1994	8	9	21	36.215	12.895	39.9	4.86	0.21	1
1994	10	12	4	39.748	15.394	17	4.57	0.11	1
1994	10	24	23	45.936	11.213	3.7	4.15	0.10	1
1994	11	2	0	45.055	14.799	0	4.06	0.33	1
1994	11	27	7	38.382	14.845	19.3	4.08	0.21	1
1994	12	14	8	45.96	6.41	7	4.68	0.07	1
1995	1	4	0	44.869	7.318	10.3	3.73	0.14	0
1995	1	24	6	39.603	14.256	297.1	4.07	0.23	0
1995	2	1	20	43.663	11.182	10	4.93	0.33	1
1995	2	10	8	37.705	14.969	10.4	4.31	0.37	1
1995	3	3	16	44.366	10.006	13	4.20	0.11	1
1995	3	8	8	37.815	15.552	8.7	4.06	0.16	1
1995	3	22	20	38.922	16.408	9.5	3.49	0.19	0
1995	4	11	12	37.625	13.858	24	4.03	0.13	1
1995	4	17	3	39.601	17.08	5	4.06	0.14	1
1995	4	21	8	43.781	7.581	15.9	4.39	0.15	1
1995	5	13	10	43.194	15.202	12.9	4.09	0.14	0
1995	5	15	14	39.644	15.441	302.6	4.07	0.20	0
1995	5	22	11	45.63	14.28	0	4.27	0.13	1
1995	5	22	12	45.64	14.3	15	4.48	0.10	1
1995	5	29	6	38.133	12.145	0	4.78	0.10	1
1995	5	29	20	40.272	16.047	3.4	4.18	0.09	1
1995	6	12	18	41.865	12.519	8.7	3.79	0.10	0
1995	7	17	12	39.518	13.37	477.4	4.16	0.31	0
1995	7	23	18	38.575	14.647	10.8	4.63	0.10	1
1995	8	8	7	39.699	16.517	14.2	4.31	0.10	1
1995	8	24	17	44.133	10.961	0	4.45	0.10	1
1995	8	27	19	38.312	15.179	9	4.11	0.11	1
1995	9	4	17	45.7	6.2	11	3.58	0.18	0
1995	9	9	22	36.431	13.129	0	4.36	0.33	0
1995	9	30	10	41.79	15.971	27.5	5.15	0.10	1
1995	10	5	23	41.779	15.859	23.7	3.95	0.12	1
1995	10	8	9	41.836	15.843	14.9	3.48	0.17	0
1995	10	10	6	44.109	9.997	4.8	4.82	0.10	1
1995	10	29	8	35.58	11.632	5	4.76	0.14	1
1995	10	29	13	45.723	9.849	32.5	4.35	0.08	1
1995	11	21	4	45.066	7.427	29.3	4.07	0.10	1
1995	12	5	1	43.352	14.979	46.9	4.34	0.12	0
1995	12	9	23	44.706	7.954	10	4.28	0.33	1
1995	12	27	23	44.156	12.113	12.1	3.97	0.13	1
1995	12	28	22	36.54	13.473	41.4	4.11	0.12	0
1995	12	29	0	36.473	13.459	25.9	4.48	0.12	0
1995	12	30	15	43.173	13.542	5	4.19	0.12	1
1995	12	31	21	44.422	10.566	10.2	4.51	0.10	1
1996	1	1	12	43.061	13.445	0.1	4.20	0.09	1
1996	1	21	12	40.048	13.138	456.5	4.07	0.16	0
1996	1	22	18	43.103	13.585	0.1	3.96	0.09	1
1996	1	22	23	43.035	13.442	0.1	3.66	0.15	0
1996	1	27	8	46.314	12.575	6.1	3.90	0.11	1
1996	2	15	5	36.354	12.564	35.7	4.06	0.10	0
1996	2	18	4	44.75	6.77	9	3.96	0.18	1
1996	2	25	1	38.735	15.791	207.6	4.78	0.10	1
1996	2	27	11	46.309	12.577	9.5	4.27	0.07	1
1996	2	28	6	41.861	15.935	26	3.68	0.13	0
1996	3	14	1	44.219	11.452	6.6	3.56	0.13	0
1996	3	31	6	45.938	7.46	0	4.15	0.10	1
1996	4	3	13	40.661	15.454	13.9	4.90	0.10	1
1996	4	13	13	46.312	12.559	11.5	4.43	0.07	1
1996	4	25	18	36.088	12.89	16.7	4.25	0.15	0
1996	4	27	0	39.493	16.454	13.7	4.77	0.07	1
1996	6	1	12	40.523	16.879	5.1	4.06	0.19	1
1996	6	3	4	37.652	18.784	28.5	4.47	0.14	0
1996	6	5	1	40.274	15.884	0.1	3.30	0.23	0
1996	6	28	9	47.2	10.1	0	4.07	0.15	1
1996	7	9	10	42.875	14.12	6.6	4.20	0.11	1
1996	7	10	10	43.382	12.338	10	4.82	0.33	1
1996	7	11	19	44.153	9.941	0.6	4.06	0.09	1
1996	7	15	0	45.93	6.1	3	4.60	0.10	1
1996	7	16	12	40.672	15.418	6.4	3.45	0.12	0
1996	8	6	22	39.285	16.179	1.8	3.08	0.12	0
1996	10	15	9	44.798	10.678	1.3	5.38	0.10	1
1996	10	15	10	44.815	10.691	0.1	4.10	0.12	1
1996	10	15	12	44.803	10.677	0.5	4.38	0.10	1
1996	10	16	0	44.826	10.7	0.1	4.16	0.12	1
1996	10	20	19	42.559	13.263	9	4.36	0.10	1
1996	10	26	4	44.853	10.699	0	3.94	0.10	1
1996	10	26	6	44.776	10.88	0	3.63	0.13	0
1996	10	27	6	40.868	14.168	405.9	4.16	0.42	1
1996	11	10	23	41.675	15.198	7.7	4.35	0.09	1
1996	11	25	19	44.166	8.506	15.8	4.01	0.14	1
1996	11	25	19	44.787	10.715	10	4.29	0.18	1
1996	12	2	13	37.685	15.161	0	3.50	0.33	0
1996	12	14	0	37.821	13.899	4	4.27	0.10	1
1996	12	16	9	44.814	10.693	0	4.06	0.10	1
1996	12	21	8	39.997	13.045	481.6	5.33	0.10	1
1997	3	19	23	41.392	14.63	7.1	4.52	0.07	1
1997	3	21	16	42.86	11.696	21	4.04	0.12	1
1997	3	25	0	37.198	15.701	24.2	4.49	0.07	0
1997	4	16	6	44.501	10.716	15.1	4.06	0.19	1
1997	4	22	3	41.401	14.635	9.1	4.06	0.10	1
1997	5	12	13	42.763	12.526	1.4	4.72	0.09	1
1997	5	12	22	44.781	10.63	7.2	3.68	0.13	0
1997	6	9	14	38.604	16.177	11.6	4.27	0.09	1
1997	7	1	12	38.305	14.225	220.1	4.07	0.20	1
1997	7	5	20	37.749	16.702	56.2	3.80	0.24	0
1997	7	8	8	39.244	16.4	26	4.04	0.08	1
1997	7	15	8	43.035	12.864	6	3.34	0.16	0
1997	7	30	16	37.202	14.771	30.3	4.45	0.15	1
1997	9	2	10	37.701	15.101	-0.6	3.50	0.33	0
1997	9	3	22	43.026	12.876	5.7	4.54	0.07	1
1997	9	3	23	38.377	16.231	27.6	4.38	0.08	1
1997	9	4	0	38.375	16.231	25.6	4.01	0.13	1
1997	9	7	23	43.035	12.883	4.2	4.19	0.11	1
1997	9	9	16	43.03	12.888	4.3	3.78	0.14	0
1997	9	10	6	43.031	12.892	3.8	3.85	0.13	1
1997	9	26	0	43.022	12.891	3.5	5.66	0.07	1
1997	9	26	4	43.225	12.411	4.9	4.16	0.17	1
1997	9	26	9	43.016	12.815	10.5	4.39	0.13	1
1997	9	26	9	43.014	12.853	9.8	5.97	0.07	1
1997	9	26	9	42.908	12.704	23.3	4.95	0.15	1
1997	9	26	13	43.035	12.904	13.8	4.51	0.07	1
1997	9	26	14	43.013	12.917	0.1	4.31	0.07	1
1997	9	27	2	43.095	12.892	0.1	4.07	0.15	1
1997	9	27	4	43.046	12.866	2.5	3.90	0.15	1
1997	9	27	6	43.057	12.789	8.3	4.17	0.14	1
1997	9	27	8	43.096	12.818	4	4.34	0.07	1
1997	9	27	13	42.919	12.871	5.8	4.16	0.19	1
1997	9	27	17	43.01	12.811	6.7	4.17	0.07	1
1997	9	27	19	43.036	12.826	8.2	4.31	0.07	1
1997	9	28	3	43.049	12.864	6.8	3.88	0.16	1
1997	9	29	21	46.779	12.2	8.2	3.95	0.14	1
1997	10	2	4	38.367	16.243	25.1	3.98	0.15	1
1997	10	2	10	43.105	12.778	8.2	4.28	0.11	1
1997	10	2	19	43.627	12.172	0.9	4.42	0.07	1
1997	10	2	21	43.611	12.15	15	4.34	0.12	1
1997	10	3	8	43.042	12.824	12	5.22	0.07	1
1997	10	4	6	42.929	12.904	0.1	4.03	0.15	1
1997	10	4	6	42.925	12.903	2.8	4.38	0.07	1
1997	10	4	15	42.916	12.917	5.1	4.40	0.07	1
1997	10	4	16	42.916	12.905	6.1	4.66	0.07	1
1997	10	4	18	42.923	12.903	6.1	4.41	0.07	1
1997	10	6	23	43.027	12.846	3.9	5.47	0.07	1
1997	10	7	1	43.037	12.845	4.8	4.17	0.07	1
1997	10	7	4	43.01	12.865	3.2	3.96	0.19	1
1997	10	7	5	43.036	12.859	1.6	4.49	0.07	1
1997	10	7	19	42.98	12.878	1	3.96	0.15	1
1997	10	11	3	43.104	12.789	3.4	3.96	0.19	1
1997	10	12	11	42.906	12.92	0.1	5.19	0.07	1
1997	10	12	11	42.92	12.921	0.4	4.29	0.14	1
1997	10	12	11	42.963	13.057	0	4.16	0.19	1
1997	10	12	18	42.894	12.928	0.1	4.02	0.16	1
1997	10	12	21	42.874	12.955	6.2	4.34	0.07	1
1997	10	12	21	42.888	12.899	0.3	4.34	0.15	1
1997	10	13	11	42.864	12.946	5.4	4.33	0.07	1
1997	10	13	13	42.861	12.939	0.7	4.36	0.07	1
1997	10	14	15	42.898	12.898	7.3	5.62	0.07	1
1997	10	14	16	42.922	12.896	5	4.07	0.16	1
1997	10	14	19	42.873	12.998	3.2	4.02	0.17	1
1997	10	14	23	42.956	12.872	4.1	4.40	0.15	1
1997	10	15	11	42.932	12.918	2.2	4.36	0.14	1
1997	10	15	18	43.014	12.858	2.1	3.90	0.12	1
1997	10	15	22	42.924	12.918	1	4.36	0.07	1
1997	10	16	2	42.921	12.941	2.1	4.34	0.07	1
1997	10	16	4	42.939	12.909	2.8	4.05	0.07	1
1997	10	16	12	43.043	12.884	2.3	4.33	0.07	1
1997	10	16	17	42.87	13.012	1.5	4.26	0.07	1
1997	10	17	14	42.875	12.966	0.8	4.24	0.07	1
1997	10	19	16	42.971	12.848	3.8	4.23	0.07	1
1997	10	23	8	43.027	12.923	3.1	3.86	0.19	1
1997	10	25	3	42.817	13.059	1.4	4.27	0.07	1
1997	10	29	12	37.621	15.136	0	3.15	0.31	0
1997	10	31	4	44.27	6.55	6	4.27	0.07	1
1997	11	6	2	41.988	12.769	24.1	4.19	0.09	1
1997	11	8	15	42.863	12.974	0.2	4.61	0.12	1
1997	11	9	16	42.872	12.976	5	3.86	0.19	1
1997	11	9	19	42.846	12.988	1.5	4.87	0.07	1
1997	11	10	22	42.826	12.964	4.7	4.00	0.15	1
1997	11	11	7	37.639	15.134	-1.1	3.03	0.31	0
1997	11	11	18	37.637	15.137	-0.7	3.38	0.32	0
1997	11	24	19	41.385	14.631	6.3	3.88	0.14	1
1997	11	27	7	42.949	12.908	0.5	4.10	0.14	1
1997	11	30	11	42.842	12.99	3.4	4.34	0.07	1
1997	12	3	8	37.7	14.975	9.6	3.38	0.32	0
1997	12	7	6	43.02	12.904	2.5	3.94	0.16	1
1997	12	9	1	46.368	13.225	8.3	2.79	0.17	0
1997	12	13	4	38.919	13.868	410.8	4.36	0.16	0
1997	12	24	9	37.75	14.965	4.1	4.08	0.36	1
1997	12	24	17	44.168	10.487	16	4.33	0.07	1
1997	12	31	16	42.848	12.998	1.6	4.30	0.07	1
1998	1	2	7	42.966	12.811	3.6	3.89	0.16	1
1998	1	10	8	37.747	14.94	7.1	3.96	0.35	1
1998	1	17	12	38.377	12.752	10.3	4.83	0.07	1
1998	1	26	23	42.42	16.147	10	4.41	0.17	0
1998	2	7	0	43.004	12.822	0.1	4.41	0.07	1
1998	2	8	1	38.133	15.828	24.8	3.91	0.11	1
1998	2	16	13	42.845	13.014	4.6	3.75	0.15	0
1998	2	21	2	44.777	10.723	19.8	3.93	0.10	1
1998	3	7	3	41.59	14.365	11	3.75	0.14	0
1998	3	13	15	45.61	14.26	18.9	4.25	0.07	1
1998	3	21	16	42.948	12.914	1	5.00	0.07	1
1998	3	21	17	42.954	12.915	0.5	4.02	0.13	1
1998	3	22	13	42.957	12.912	3.8	3.86	0.17	1
1998	3	26	16	43.145	12.809	44.8	5.26	0.07	1
1998	4	3	7	43.185	12.756	1.9	5.10	0.07	1
1998	4	3	7	43.193	12.755	3.8	4.28	0.07	1
1998	4	3	8	43.212	12.76	3.6	3.90	0.15	1
1998	4	5	15	43.189	12.767	4.4	4.78	0.07	1
1998	4	7	21	41.104	15.805	0.8	4.31	0.13	1
1998	4	12	10	46.31	13.63	7.6	5.64	0.07	1
1998	4	26	5	40.637	15.829	3.6	3.76	0.11	0
1998	5	6	2	46.28	13.7	0	4.30	0.07	1
1998	5	12	21	41.967	13.305	11.4	3.77	0.14	0
1998	5	18	17	39.295	15.111	287.5	5.41	0.07	1
1998	5	20	9	38.41	12.679	17.8	4.17	0.10	0
1998	5	20	11	43.081	10.81	7.5	4.19	0.09	1
1998	5	22	11	37.608	15.03	-1.3	3.50	0.33	0
1998	5	28	9	46.295	13.05	10.1	4.01	0.11	1
